open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,symbol
2026-04-06 20:00:00,81.91,82.15,81.81,82.0,51548.968,2026-04-06 20:59:59.999,4228662.22841,16016,26349.28300000,2161632.96382000,0,SOLUSDT
2026-04-06 21:00:00,82.0,82.0,81.38,81.49,59480.883,2026-04-06 21:59:59.999,4854672.64845,16646,21772.79800000,1778010.07683000,0,SOLUSDT
2026-04-06 22:00:00,81.48,81.51,80.16,80.17,113072.878,2026-04-06 22:59:59.999,9143535.40795,33518,44907.32000000,3634220.57903000,0,SOLUSDT
2026-04-06 23:00:00,80.17,80.29,79.6,80.03,205429.396,2026-04-06 23:59:59.999,16423544.89711,54767,107993.10800000,8634911.70485000,0,SOLUSDT
2026-04-07 00:00:00,80.03,80.23,79.6,79.91,149835.743,2026-04-07 00:59:59.999,11967051.09273,46038,70615.99600000,5639617.57084000,0,SOLUSDT
2026-04-07 01:00:00,79.91,80.14,79.38,79.53,106294.911,2026-04-07 01:59:59.999,8484710.04226,37459,48646.04400000,3883564.11497000,0,SOLUSDT
2026-04-07 02:00:00,79.53,79.9,79.47,79.72,55004.435,2026-04-07 02:59:59.999,4383629.9839,21752,27690.63900000,2207186.85746000,0,SOLUSDT
2026-04-07 03:00:00,79.73,79.91,79.7,79.8,49909.679,2026-04-07 03:59:59.999,3982820.86037,16909,23929.19700000,1909462.34418000,0,SOLUSDT
2026-04-07 04:00:00,79.8,80.17,79.67,79.92,53054.294,2026-04-07 04:59:59.999,4238647.51535,15074,34647.72300000,2768566.29725000,0,SOLUSDT
2026-04-07 05:00:00,79.93,79.97,79.46,79.61,82943.275,2026-04-07 05:59:59.999,6606537.73764,17214,35373.07800000,2817692.04033000,0,SOLUSDT
2026-04-07 06:00:00,79.6,79.65,79.31,79.53,67709.244,2026-04-07 06:59:59.999,5382728.37971,18288,33473.76000000,2661114.52821000,0,SOLUSDT
2026-04-07 07:00:00,79.54,79.94,79.45,79.87,100102.499,2026-04-07 07:59:59.999,7978797.81856,18642,49775.49900000,3968449.91185000,0,SOLUSDT
2026-04-07 08:00:00,79.87,80.36,79.82,80.14,109240.9,2026-04-07 08:59:59.999,8751315.69482,26033,58832.13000000,4712557.98085000,0,SOLUSDT
2026-04-07 09:00:00,80.15,80.59,80.15,80.39,89717.173,2026-04-07 09:59:59.999,7210187.17391,23193,47067.26800000,3783542.85116000,0,SOLUSDT
2026-04-07 10:00:00,80.38,80.46,79.22,79.37,157809.51,2026-04-07 10:59:59.999,12586208.44831,39871,78569.83500000,6266621.33987000,0,SOLUSDT
2026-04-07 11:00:00,79.37,79.55,78.95,79.21,140332.818,2026-04-07 11:59:59.999,11120366.46714,37704,74354.27600000,5893398.03455000,0,SOLUSDT
2026-04-07 12:00:00,79.22,79.39,78.69,79.14,184497.579,2026-04-07 12:59:59.999,14582203.91799,41682,95092.89300000,7517349.98453000,0,SOLUSDT
2026-04-07 13:00:00,79.14,79.24,78.83,78.87,101290.58,2026-04-07 13:59:59.999,8007355.39383,35252,50634.33600000,4003073.67381000,0,SOLUSDT
2026-04-07 14:00:00,78.88,79.06,78.4,78.59,126202.778,2026-04-07 14:59:59.999,9934672.98551,45692,61841.67300000,4870089.53501000,0,SOLUSDT
2026-04-07 15:00:00,78.59,78.99,78.38,78.86,119576.027,2026-04-07 15:59:59.999,9415881.67957,31630,58814.72000000,4633809.44413000,0,SOLUSDT
2026-04-07 16:00:00,78.86,79.19,78.65,78.89,81371.024,2026-04-07 16:59:59.999,6422152.99825,23548,41548.04600000,3278517.86112000,0,SOLUSDT
2026-04-07 17:00:00,78.89,81.0,78.83,80.07,304322.388,2026-04-07 17:59:59.999,24308779.26235,59130,160999.19200000,12858542.39959000,0,SOLUSDT
2026-04-07 18:00:00,80.07,80.23,79.51,79.94,118328.064,2026-04-07 18:59:59.999,9460468.50766,33447,56283.78300000,4499603.51782000,0,SOLUSDT
2026-04-07 19:00:00,79.93,81.83,79.89,81.63,347574.855,2026-04-07 19:59:59.999,28143724.63445,104582,180997.18400000,14651019.01730000,0,SOLUSDT
2026-04-07 20:00:00,81.63,82.41,81.63,81.93,257327.643,2026-04-07 20:59:59.999,21106504.27589,65418,130216.68900000,10682011.12334000,0,SOLUSDT
2026-04-07 21:00:00,81.94,83.24,81.87,82.91,234588.311,2026-04-07 21:59:59.999,19405307.968,86987,132591.67800000,10970916.74633000,0,SOLUSDT
2026-04-07 22:00:00,82.92,85.24,82.91,85.24,560183.244,2026-04-07 22:59:59.999,47050023.0531,205758,292536.82000000,24577572.39935000,0,SOLUSDT
2026-04-07 23:00:00,85.24,87.02,85.1,85.56,715381.546,2026-04-07 23:59:59.999,61489160.89333,269654,352081.32900000,30272450.32131000,0,SOLUSDT
2026-04-08 00:00:00,85.56,85.9,84.26,84.76,247016.521,2026-04-08 00:59:59.999,21016965.33386,90613,105889.20100000,9009069.24903000,0,SOLUSDT
2026-04-08 01:00:00,84.77,84.98,84.45,84.69,113515.967,2026-04-08 01:59:59.999,9611377.10244,42455,56261.54400000,4764355.60452000,0,SOLUSDT
2026-04-08 02:00:00,84.68,84.97,84.4,84.61,104830.334,2026-04-08 02:59:59.999,8873263.8912,37195,44962.88400000,3806839.37946000,0,SOLUSDT
2026-04-08 03:00:00,84.6,84.68,84.37,84.56,115037.839,2026-04-08 03:59:59.999,9724087.81168,29415,36753.40400000,3106772.25607000,0,SOLUSDT
2026-04-08 04:00:00,84.56,85.03,84.49,84.49,134212.641,2026-04-08 04:59:59.999,11384927.24845,30043,69486.89100000,5895619.10235000,0,SOLUSDT
2026-04-08 05:00:00,84.5,84.76,84.16,84.22,91747.558,2026-04-08 05:59:59.999,7755559.73491,24681,45886.92900000,3879857.62432000,0,SOLUSDT
2026-04-08 06:00:00,84.22,84.71,83.89,84.55,111881.628,2026-04-08 06:59:59.999,9440648.32001,28759,52782.68400000,4454098.26408000,0,SOLUSDT
2026-04-08 07:00:00,84.55,84.71,84.21,84.5,113837.134,2026-04-08 07:59:59.999,9611026.80296,35302,57695.37700000,4872069.89457000,0,SOLUSDT
2026-04-08 08:00:00,84.51,84.88,84.43,84.86,85905.278,2026-04-08 08:59:59.999,7268373.5906,23019,49234.81000000,4165051.61074000,0,SOLUSDT
2026-04-08 09:00:00,84.86,84.98,84.53,84.66,60955.449,2026-04-08 09:59:59.999,5167351.35806,19063,31298.15400000,2653862.58401000,0,SOLUSDT
2026-04-08 10:00:00,84.66,84.8,84.49,84.5,70221.602,2026-04-08 10:59:59.999,5943042.32144,17874,30218.45600000,2557502.06699000,0,SOLUSDT
2026-04-08 11:00:00,84.5,84.83,84.11,84.45,176098.964,2026-04-08 11:59:59.999,14873580.64572,35474,93515.35700000,7898618.10791000,0,SOLUSDT
2026-04-08 12:00:00,84.46,84.69,84.09,84.54,132750.31,2026-04-08 12:59:59.999,11213221.17124,32563,72893.51700000,6159255.30271000,0,SOLUSDT
2026-04-08 13:00:00,84.54,84.98,83.92,84.05,261365.715,2026-04-08 13:59:59.999,22068436.1126,83528,128491.96000000,10852919.92701000,0,SOLUSDT
2026-04-08 14:00:00,84.05,84.16,82.51,82.9,311306.469,2026-04-08 14:59:59.999,25872220.68783,91379,145644.69100000,12103538.90898000,0,SOLUSDT
2026-04-08 15:00:00,82.9,83.46,82.8,83.34,168179.445,2026-04-08 15:59:59.999,13981856.62211,44629,103751.57300000,8625434.18749000,0,SOLUSDT
2026-04-08 16:00:00,83.33,83.6,83.05,83.48,71291.389,2026-04-08 16:59:59.999,5941553.67245,28133,38342.96900000,3196248.04955000,0,SOLUSDT
2026-04-08 17:00:00,83.49,84.18,83.3,83.97,91151.921,2026-04-08 17:59:59.999,7634974.39674,34332,55463.25800000,4644580.56361000,0,SOLUSDT
2026-04-08 18:00:00,83.98,84.03,82.82,82.93,114437.642,2026-04-08 18:59:59.999,9542971.61036,44392,51102.91200000,4261208.13871000,0,SOLUSDT
2026-04-08 19:00:00,82.93,83.24,82.77,83.19,64469.381,2026-04-08 19:59:59.999,5348622.34526,26347,36806.46900000,3054288.42010000,0,SOLUSDT
2026-04-08 20:00:00,83.19,83.38,83.02,83.28,49413.962,2026-04-08 20:59:59.999,4112954.0862,20961,24073.71300000,2003946.50220000,0,SOLUSDT
2026-04-08 21:00:00,83.27,83.61,83.18,83.4,43964.375,2026-04-08 21:59:59.999,3667973.78293,18769,21817.63300000,1820322.45955000,0,SOLUSDT
2026-04-08 22:00:00,83.4,83.44,82.6,82.63,72635.81,2026-04-08 22:59:59.999,6022045.43269,25397,24566.02100000,2036813.28597000,0,SOLUSDT
2026-04-08 23:00:00,82.63,83.02,82.24,82.57,146531.214,2026-04-08 23:59:59.999,12099743.45388,46131,56780.55600000,4690296.22641000,0,SOLUSDT
2026-04-09 00:00:00,82.56,82.67,82.08,82.21,132005.336,2026-04-09 00:59:59.999,10863431.66933,35169,47299.47800000,3892753.91109000,0,SOLUSDT
2026-04-09 01:00:00,82.21,82.35,81.7,82.22,183222.124,2026-04-09 01:59:59.999,15029374.70521,43161,82838.35200000,6797781.04801000,0,SOLUSDT
2026-04-09 02:00:00,82.23,82.44,82.06,82.12,64351.478,2026-04-09 02:59:59.999,5291506.16676,18708,33980.51500000,2794284.63858000,0,SOLUSDT
2026-04-09 03:00:00,82.12,82.18,81.87,82.03,87386.518,2026-04-09 03:59:59.999,7166485.5577,17753,37725.62100000,3094232.15924000,0,SOLUSDT
