Trend MA,MeanRev BB,Momentum ROC
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-2.691644131224855,-2.691644131224855,-2.691644131224855
-1.3692292233633747,-1.3692292233633747,-1.3692292233633747
0.41871300975391956,0.41871300975391956,0.41871300975391956
0.41871300975391956,0.41871300975391956,0.41871300975391956
0.41871300975391956,0.41871300975391956,0.41871300975391956
0.41871300975391956,0.41871300975391956,0.41871300975391956
0.41871300975391956,0.41871300975391956,0.41871300975391956
0.41871300975391956,0.41871300975391956,0.41871300975391956
0.41871300975391956,0.41871300975391956,0.41871300975391956
0.41871300975391956,0.41871300975391956,0.41871300975391956
0.41871300975391956,0.41871300975391956,0.41871300975391956
0.41871300975391956,0.41871300975391956,0.41871300975391956
0.44959843720563525,0.44959843720563525,0.44959843720563525
0.1890305292021851,0.1890305292021851,0.1890305292021851
0.4656856301559759,0.4656856301559759,0.4656856301559759
0.5803781444569611,0.5803781444569611,0.5803781444569611
-0.778035334843252,-0.778035334843252,-0.778035334843252
-1.0602180845303626,-1.0602180845303626,-1.0602180845303626
0.1835772434563061,0.1835772434563061,0.1835772434563061
0.5136497570573056,0.5136497570573056,0.5136497570573056
0.8908931923602161,0.8908931923602161,0.8908931923602161
2.4942335646381486,2.4942335646381486,2.4942335646381486
1.4758324515939234,1.4758324515939234,1.4758324515939234
1.4216961967347728,1.4216961967347728,1.4216961967347728
1.3568516716836834,1.3568516716836834,1.3568516716836834
1.2119677844804921,1.2119677844804921,1.2119677844804921
1.5266967350055611,1.5266967350055611,1.5266967350055611
0.7361686031519455,0.7361686031519455,0.7361686031519455
0.04823660630842941,0.04823660630842941,0.04823660630842941
1.2317979144655322,1.2317979144655322,1.2317979144655322
2.0373225821203413,2.0373225821203413,2.0373225821203413
1.7840422468863992,1.7840422468863992,1.7840422468863992
0.4214148649643725,0.4214148649643725,0.4214148649643725
-0.02937356492055082,-0.02937356492055082,-0.02937356492055082
0.19887123120726397,0.19887123120726397,0.19887123120726397
0.23419365024311647,0.23419365024311647,0.23419365024311647
0.6591533358225296,0.6591533358225296,0.6591533358225296
0.06538966874548513,0.06538966874548513,0.06538966874548513
0.042907258874928716,0.042907258874928716,0.042907258874928716
1.2485047989779057,1.2485047989779057,1.2485047989779057
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
-1.8276936902763619,-1.8276936902763619,-1.8276936902763619
